word,entity_group,frequency,word_lower,mean_tfidf,freq_normalized,combined_score
forum china celac community,EVT,1,forum china celac community,0.0,0.0005790387955993051,0.00028951939779965256
forum,EVT,1,forum,0.0,0.0005790387955993051,0.00028951939779965256
formula,LAW,1,formula,0.0,0.0005790387955993051,0.00028951939779965256
forex,ORG,1,forex,0.0,0.0005790387955993051,0.00028951939779965256
force,ORG,1,force,0.0,0.0005790387955993051,0.00028951939779965256
forbes,ORG,1,forbes,0.0,0.0005790387955993051,0.00028951939779965256
for supply management ism,ORG,1,for supply management ism,0.0,0.0005790387955993051,0.00028951939779965256
for,ORG,1,for,0.0,0.0005790387955993051,0.00028951939779965256
follow,PRD,1,follow,0.0,0.0005790387955993051,0.00028951939779965256
flu spanyol,EVT,1,flu spanyol,0.0,0.0005790387955993051,0.00028951939779965256
flavio volpe,PER,1,flavio volpe,0.0,0.0005790387955993051,0.00028951939779965256
fisher price,ORG,1,fisher price,0.0,0.0005790387955993051,0.00028951939779965256
fish,PRD,1,fish,0.0,0.0005790387955993051,0.00028951939779965256
firstyang,EVT,1,firstyang,0.0,0.0005790387955993051,0.00028951939779965256
firma riset pasar international data corporation idc,ORG,1,firma riset pasar international data corporation idc,0.0,0.0005790387955993051,0.00028951939779965256
fintech,ORG,1,fintech,0.0,0.0005790387955993051,0.00028951939779965256
empat hari,QTY,1,empat hari,0.0,0.0005790387955993051,0.00028951939779965256
empat bulan,QTY,1,empat bulan,0.0,0.0005790387955993051,0.00028951939779965256
emmy suryandari,PER,1,emmy suryandari,0.0,0.0005790387955993051,0.00028951939779965256
emmanuel macronmenyerukan,PER,1,emmanuel macronmenyerukan,0.0,0.0005790387955993051,0.00028951939779965256
emmanuel,PER,1,emmanuel,0.0,0.0005790387955993051,0.00028951939779965256
emiria leba laraswati ariadne anwar apr,PER,1,emiria leba laraswati ariadne anwar apr,0.0,0.0005790387955993051,0.00028951939779965256
emiria leba feb wib,ORG,1,emiria leba feb wib,0.0,0.0005790387955993051,0.00028951939779965256
emiria leba apr wib internasional seattle,ORG,1,emiria leba apr wib internasional seattle,0.0,0.0005790387955993051,0.00028951939779965256
franc swiss,MON,1,franc swiss,0.0,0.0005790387955993051,0.00028951939779965256
franc,LAW,1,franc,0.0,0.0005790387955993051,0.00028951939779965256
foxconn technology group,ORG,1,foxconn technology group,0.0,0.0005790387955993051,0.00028951939779965256
fox,ORG,1,fox,0.0,0.0005790387955993051,0.00028951939779965256
fosil,PRD,1,fosil,0.0,0.0005790387955993051,0.00028951939779965256
forum ekonomi dunia,ORG,1,forum ekonomi dunia,0.0,0.0005790387955993051,0.00028951939779965256
forum diskusi ekonomi,EVT,1,forum diskusi ekonomi,0.0,0.0005790387955993051,0.00028951939779965256
forum diskusi denpasar,EVT,1,forum diskusi denpasar,0.0,0.0005790387955993051,0.00028951939779965256
gabungan,NOR,1,gabungan,0.0,0.0005790387955993051,0.00028951939779965256
futuristik,EVT,1,futuristik,0.0,0.0005790387955993051,0.00028951939779965256
furnitur kayu perikanan,PRD,1,furnitur kayu perikanan,0.0,0.0005790387955993051,0.00028951939779965256
furnitur karet,PRD,1,furnitur karet,0.0,0.0005790387955993051,0.00028951939779965256
ftse,ORG,1,ftse,0.0,0.0005790387955993051,0.00028951939779965256
friedrich merz,PER,1,friedrich merz,0.0,0.0005790387955993051,0.00028951939779965256
friedman,PER,1,friedman,0.0,0.0005790387955993051,0.00028951939779965256
freeport mcmoran inc fcx,ORG,1,freeport mcmoran inc fcx,0.0,0.0005790387955993051,0.00028951939779965256
freepik,PRD,1,freepik,0.0,0.0005790387955993051,0.00028951939779965256
frans antony,PER,1,frans antony,0.0,0.0005790387955993051,0.00028951939779965256
frankfurt bank sentral eropa ecb,ORG,1,frankfurt bank sentral eropa ecb,0.0,0.0005790387955993051,0.00028951939779965256
frankfurt,ORG,1,frankfurt,0.0,0.0005790387955993051,0.00028951939779965256
frank global,PER,1,frank global,0.0,0.0005790387955993051,0.00028951939779965256
endang,PER,1,endang,0.0,0.0005790387955993051,0.00028951939779965256
empat pekan,QTY,1,empat pekan,0.0,0.0005790387955993051,0.00028951939779965256
empat minggu,QTY,1,empat minggu,0.0,0.0005790387955993051,0.00028951939779965256
garmen alas kaki,PRD,1,garmen alas kaki,0.0,0.0005790387955993051,0.00028951939779965256
garmen advertisement,ORG,1,garmen advertisement,0.0,0.0005790387955993051,0.00028951939779965256
garda nasional,NOR,1,garda nasional,0.0,0.0005790387955993051,0.00028951939779965256
gapmmi,NOR,1,gapmmi,0.0,0.0005790387955993051,0.00028951939779965256
gapki,ORG,1,gapki,0.0,0.0005790387955993051,0.00028951939779965256
gap inc gap,ORG,1,gap inc gap,0.0,0.0005790387955993051,0.00028951939779965256
gandum soya bean soya bean milk,PRD,1,gandum soya bean soya bean milk,0.0,0.0005790387955993051,0.00028951939779965256
gandum kedelai,PRD,1,gandum kedelai,0.0,0.0005790387955993051,0.00028951939779965256
gandum jagung,PRD,1,gandum jagung,0.0,0.0005790387955993051,0.00028951939779965256
galaxy,PRD,1,galaxy,0.0,0.0005790387955993051,0.00028951939779965256
galangan,ORG,1,galangan,0.0,0.0005790387955993051,0.00028951939779965256
gabungan produsen makanan minuman indonesia gapmmi,ORG,1,gabungan produsen makanan minuman indonesia gapmmi,0.0,0.0005790387955993051,0.00028951939779965256
gabungan perusahaan,ORG,1,gabungan perusahaan,0.0,0.0005790387955993051,0.00028951939779965256
gabungan pengusaha,ORG,1,gabungan pengusaha,0.0,0.0005790387955993051,0.00028951939779965256
gabungan industri kendaraan bermotor indonesia gaikindo,ORG,1,gabungan industri kendaraan bermotor indonesia gaikindo,0.0,0.0005790387955993051,0.00028951939779965256
gabungan industri kendaraan bermotor indonesia,ORG,1,gabungan industri kendaraan bermotor indonesia,0.0,0.0005790387955993051,0.00028951939779965256
emas dunia,ORG,1,emas dunia,0.0,0.0005790387955993051,0.00028951939779965256
elon muskvokal,PER,1,elon muskvokal,0.0,0.0005790387955993051,0.00028951939779965256
elon muskmengatakan,PER,1,elon muskmengatakan,0.0,0.0005790387955993051,0.00028951939779965256
ello hanson,PER,1,ello hanson,0.0,0.0005790387955993051,0.00028951939779965256
ellison,PER,1,ellison,0.0,0.0005790387955993051,0.00028951939779965256
ellen milligan,PER,1,ellen milligan,0.0,0.0005790387955993051,0.00028951939779965256
elka,PER,1,elka,0.0,0.0005790387955993051,0.00028951939779965256
elektrik hs,PRD,1,elektrik hs,0.0,0.0005790387955993051,0.00028951939779965256
electric vehicle ev,PRD,1,electric vehicle ev,0.0,0.0005790387955993051,0.00028951939779965256
gas minyak cair elpiji,PRD,1,gas minyak cair elpiji,0.0,0.0005790387955993051,0.00028951939779965256
gas alam cair lng,PRD,1,gas alam cair lng,0.0,0.0005790387955993051,0.00028951939779965256
gas alam cair as,PRD,1,gas alam cair as,0.0,0.0005790387955993051,0.00028951939779965256
gary clyde hufbauer,PER,1,gary clyde hufbauer,0.0,0.0005790387955993051,0.00028951939779965256
garut,GPE,1,garut,0.0,0.0005790387955993051,0.00028951939779965256
garudatv,PRD,1,garudatv,0.0,0.0005790387955993051,0.00028951939779965256
garmen alas kaki tekstil furniture,PRD,1,garmen alas kaki tekstil furniture,0.0,0.0005790387955993051,0.00028951939779965256
gene seroka,PER,1,gene seroka,0.0,0.0005790387955993051,0.00028951939779965256
gen,ORG,1,gen,0.0,0.0005790387955993051,0.00028951939779965256
gemilang tarigan,PER,1,gemilang tarigan,0.0,0.0005790387955993051,0.00028951939779965256
gedung putih washington,LOC,1,gedung putih washington,0.0,0.0005790387955993051,0.00028951939779965256
gedung putih saham oracle,ORG,1,gedung putih saham oracle,0.0,0.0005790387955993051,0.00028951939779965256
gedung putih china,ORG,1,gedung putih china,0.0,0.0005790387955993051,0.00028951939779965256
gedung pertunjukan,LOC,1,gedung pertunjukan,0.0,0.0005790387955993051,0.00028951939779965256
gedung pencakar langir trump tower,LOC,1,gedung pencakar langir trump tower,0.0,0.0005790387955993051,0.00028951939779965256
gede,ORG,1,gede,0.0,0.0005790387955993051,0.00028951939779965256
gebrakan,PER,1,gebrakan,0.0,0.0005790387955993051,0.00028951939779965256
gdpnow,ORG,1,gdpnow,0.0,0.0005790387955993051,0.00028951939779965256
gbp,MON,1,gbp,0.0,0.0005790387955993051,0.00028951939779965256
gaun leavitt,PRD,1,gaun leavitt,0.0,0.0005790387955993051,0.00028951939779965256
gaulle,ORG,1,gaulle,0.0,0.0005790387955993051,0.00028951939779965256
emirat arab uea,NOR,1,emirat arab uea,0.0,0.0005790387955993051,0.00028951939779965256
emil,PER,1,emil,0.0,0.0005790387955993051,0.00028951939779965256
bakar,PRD,1,bakar,0.0,0.0005790387955993051,0.00028951939779965256
bajadan,PRD,1,bajadan,0.0,0.0005790387955993051,0.00028951939779965256
baja nirkarat,PRD,1,baja nirkarat,0.0,0.0005790387955993051,0.00028951939779965256
baja baja tipis,PRD,1,baja baja tipis,0.0,0.0005790387955993051,0.00028951939779965256
baja aluminium,PRD,1,baja aluminium,0.0,0.0005790387955993051,0.00028951939779965256
bahrain,GPE,1,bahrain,0.0,0.0005790387955993051,0.00028951939779965256
gerakan,ORG,1,gerakan,0.0,0.0005790387955993051,0.00028951939779965256
georgia,GPE,1,georgia,0.0,0.0005790387955993051,0.00028951939779965256
george mason university,ORG,1,george mason university,0.0,0.0005790387955993051,0.00028951939779965256
geologi as,ORG,1,geologi as,0.0,0.0005790387955993051,0.00028951939779965256
geneva swiss,LOC,1,geneva swiss,0.0,0.0005790387955993051,0.00028951939779965256
generator listrik,PRD,1,generator listrik,0.0,0.0005790387955993051,0.00028951939779965256
generator dc output,PRD,1,generator dc output,0.0,0.0005790387955993051,0.00028951939779965256
generalized system,PRD,1,generalized system,0.0,0.0005790387955993051,0.00028951939779965256
general motors ford toyota volkswagen hyundai,ORG,1,general motors ford toyota volkswagen hyundai,0.0,0.0005790387955993051,0.00028951939779965256
general motors,ORG,1,general motors,0.0,0.0005790387955993051,0.00028951939779965256
ekspor,PRD,1,ekspor,0.0,0.0005790387955993051,0.00028951939779965256
eksekutif pengawas perbankan,ORG,1,eksekutif pengawas perbankan,0.0,0.0005790387955993051,0.00028951939779965256
eksekutif gabungan perusahaan karet indonesia gakindo sumut,ORG,1,eksekutif gabungan perusahaan karet indonesia gakindo sumut,0.0,0.0005790387955993051,0.00028951939779965256
ekonominya,ORG,1,ekonominya,0.0,0.0005790387955993051,0.00028951939779965256
ekonomi jakarta,ORG,1,ekonomi jakarta,0.0,0.0005790387955993051,0.00028951939779965256
ekonom untuk,ORG,1,ekonom untuk,0.0,0.0005790387955993051,0.00028951939779965256
ekonom senior indef,ORG,1,ekonom senior indef,0.0,0.0005790387955993051,0.00028951939779965256
ekonom ipb university,ORG,1,ekonom ipb university,0.0,0.0005790387955993051,0.00028951939779965256
ekonom imf,ORG,1,ekonom imf,0.0,0.0005790387955993051,0.00028951939779965256
gerard dipippo,PER,1,gerard dipippo,0.0,0.0005790387955993051,0.00028951939779965256
bangkok,GPE,1,bangkok,0.0,0.0005790387955993051,0.00028951939779965256
banda aceh,ORG,1,banda aceh,0.0,0.0005790387955993051,0.00028951939779965256
ballroom nt tower,EVT,1,ballroom nt tower,0.0,0.0005790387955993051,0.00028951939779965256
ballroom amarthapura el hotel bandung,LOC,1,ballroom amarthapura el hotel bandung,0.0,0.0005790387955993051,0.00028951939779965256
ballroom,PER,1,ballroom,0.0,0.0005790387955993051,0.00028951939779965256
bakrie,ORG,1,bakrie,0.0,0.0005790387955993051,0.00028951939779965256
gita,PER,1,gita,0.0,0.0005790387955993051,0.00028951939779965256
gingseng,ORG,1,gingseng,0.0,0.0005790387955993051,0.00028951939779965256
gina raimondo,PER,1,gina raimondo,0.0,0.0005790387955993051,0.00028951939779965256
gill dilansir,PER,1,gill dilansir,0.0,0.0005790387955993051,0.00028951939779965256
gill,PER,1,gill,0.0,0.0005790387955993051,0.00028951939779965256
gil,PER,1,gil,0.0,0.0005790387955993051,0.00028951939779965256
gictrade,ORG,1,gictrade,0.0,0.0005790387955993051,0.00028951939779965256
ghana,GPE,1,ghana,0.0,0.0005790387955993051,0.00028951939779965256
getty images cheng,ORG,1,getty images cheng,0.0,0.0005790387955993051,0.00028951939779965256
gerbang pembayaran nasional,PRD,1,gerbang pembayaran nasional,0.0,0.0005790387955993051,0.00028951939779965256
gerbang,LAW,1,gerbang,0.0,0.0005790387955993051,0.00028951939779965256
electiondua,EVT,1,electiondua,0.0,0.0005790387955993051,0.00028951939779965256
election amerika serikat,NOR,1,election amerika serikat,0.0,0.0005790387955993051,0.00028951939779965256
election,NOR,1,election,0.0,0.0005790387955993051,0.00028951939779965256
ekstrak,PRD,1,ekstrak,0.0,0.0005790387955993051,0.00028951939779965256
ekspor indonesia gpei,NOR,1,ekspor indonesia gpei,0.0,0.0005790387955993051,0.00028951939779965256
gpu penunjang game,PRD,1,gpu penunjang game,0.0,0.0005790387955993051,0.00028951939779965256
gpu nvidiayang,ORG,1,gpu nvidiayang,0.0,0.0005790387955993051,0.00028951939779965256
gpu nvidia,ORG,1,gpu nvidia,0.0,0.0005790387955993051,0.00028951939779965256
goods,ORG,1,goods,0.0,0.0005790387955993051,0.00028951939779965256
gong yongqiang,LOC,1,gong yongqiang,0.0,0.0005790387955993051,0.00028951939779965256
gong yiwu,ORG,1,gong yiwu,0.0,0.0005790387955993051,0.00028951939779965256
goldprice,PRD,1,goldprice,0.0,0.0005790387955993051,0.00028951939779965256
goldman sachs,ORG,1,goldman sachs,0.0,0.0005790387955993051,0.00028951939779965256
going,PER,1,going,0.0,0.0005790387955993051,0.00028951939779965256
go,LAW,1,go,0.0,0.0005790387955993051,0.00028951939779965256
gm sumringah,PRD,1,gm sumringah,0.0,0.0005790387955993051,0.00028951939779965256
global order,EVT,1,global order,0.0,0.0005790387955993051,0.00028951939779965256
global market intelligence lembaga,ORG,1,global market intelligence lembaga,0.0,0.0005790387955993051,0.00028951939779965256
global great depression,EVT,1,global great depression,0.0,0.0005790387955993051,0.00028951939779965256
global companies,PRD,1,global companies,0.0,0.0005790387955993051,0.00028951939779965256
gladi bersih pelantikan,EVT,1,gladi bersih pelantikan,0.0,0.0005790387955993051,0.00028951939779965256
edwin ridwan,PER,1,edwin ridwan,0.0,0.0005790387955993051,0.00028951939779965256
edwin,PER,1,edwin,0.0,0.0005790387955993051,0.00028951939779965256
editor indonesia jakarta,ORG,1,editor indonesia jakarta,0.0,0.0005790387955993051,0.00028951939779965256
ediana rae,PER,1,ediana rae,0.0,0.0005790387955993051,0.00028951939779965256
edi susiato,PER,1,edi susiato,0.0,0.0005790387955993051,0.00028951939779965256
edi pambudi,PER,1,edi pambudi,0.0,0.0005790387955993051,0.00028951939779965256
ed yardeni,PER,1,ed yardeni,0.0,0.0005790387955993051,0.00028951939779965256
economist kisi asset management,ORG,1,economist kisi asset management,0.0,0.0005790387955993051,0.00028951939779965256
economist intelligence unit eiu,ORG,1,economist intelligence unit eiu,0.0,0.0005790387955993051,0.00028951939779965256
gross bloomberg news bloomberg,ORG,1,gross bloomberg news bloomberg,0.0,0.0005790387955993051,0.00028951939779965256
gripen,PRD,1,gripen,0.0,0.0005790387955993051,0.00028951939779965256
greenspan,PRD,1,greenspan,0.0,0.0005790387955993051,0.00028951939779965256
great depression,EVT,1,great depression,0.0,0.0005790387955993051,0.00028951939779965256
great,ORG,1,great,0.0,0.0005790387955993051,0.00028951939779965256
graham,PER,1,graham,0.0,0.0005790387955993051,0.00028951939779965256
gpuuntuk,ORG,1,gpuuntuk,0.0,0.0005790387955993051,0.00028951939779965256
gubernur bank of,NOR,1,gubernur bank of,0.0,0.0005790387955993051,0.00028951939779965256
gubernur bank indonesia bi,ORG,1,gubernur bank indonesia bi,0.0,0.0005790387955993051,0.00028951939779965256
guatemala,GPE,1,guatemala,0.0,0.0005790387955993051,0.00028951939779965256
guardian,ORG,1,guardian,0.0,0.0005790387955993051,0.00028951939779965256
guangdong,GPE,1,guangdong,0.0,0.0005790387955993051,0.00028951939779965256
guang,PER,1,guang,0.0,0.0005790387955993051,0.00028951939779965256
guam,GPE,1,guam,0.0,0.0005790387955993051,0.00028951939779965256
gsp,EVT,1,gsp,0.0,0.0005790387955993051,0.00028951939779965256
gs supermarket,ORG,1,gs supermarket,0.0,0.0005790387955993051,0.00028951939779965256
growth in a changing world,EVT,1,growth in a changing world,0.0,0.0005790387955993051,0.00028951939779965256
grover,LOC,1,grover,0.0,0.0005790387955993051,0.00028951939779965256
groups,ORG,1,groups,0.0,0.0005790387955993051,0.00028951939779965256
group,ORG,1,group,0.0,0.0005790387955993051,0.00028951939779965256
ekomoni,NOR,1,ekomoni,0.0,0.0005790387955993051,0.00028951939779965256
edy irwansyah,PER,1,edy irwansyah,0.0,0.0005790387955993051,0.00028951939779965256
edy,PER,1,edy,0.0,0.0005790387955993051,0.00028951939779965256
guru besar fakultas ekonomi dan manjemen ipb university,ORG,1,guru besar fakultas ekonomi dan manjemen ipb university,0.0,0.0005790387955993051,0.00028951939779965256
guru,ORG,1,guru,0.0,0.0005790387955993051,0.00028951939779965256
guinea,GPE,1,guinea,0.0,0.0005790387955993051,0.00028951939779965256
guess,ORG,1,guess,0.0,0.0005790387955993051,0.00028951939779965256
guerra,ORG,1,guerra,0.0,0.0005790387955993051,0.00028951939779965256
gucci prada,ORG,1,gucci prada,0.0,0.0005790387955993051,0.00028951939779965256
gubernurthe,NOR,1,gubernurthe,0.0,0.0005790387955993051,0.00028951939779965256
gubernurcaliforniagavin,NOR,1,gubernurcaliforniagavin,0.0,0.0005790387955993051,0.00028951939779965256
gubernurbank indonesia bi,ORG,1,gubernurbank indonesia bi,0.0,0.0005790387955993051,0.00028951939779965256
gubernur senior bank indonesia bi,ORG,1,gubernur senior bank indonesia bi,0.0,0.0005790387955993051,0.00028951939779965256
gubernur padg,ORG,1,gubernur padg,0.0,0.0005790387955993051,0.00028951939779965256
gubernur lembaga ketahanan nasional lemhannas,NOR,1,gubernur lembaga ketahanan nasional lemhannas,0.0,0.0005790387955993051,0.00028951939779965256
gubernur federal reserve the fed,ORG,1,gubernur federal reserve the fed,0.0,0.0005790387955993051,0.00028951939779965256
gubernur federal reserve,NOR,1,gubernur federal reserve,0.0,0.0005790387955993051,0.00028951939779965256
gubernur biperry,ORG,1,gubernur biperry,0.0,0.0005790387955993051,0.00028951939779965256
gubernur bank sentral,ORG,1,gubernur bank sentral,0.0,0.0005790387955993051,0.00028951939779965256
halt,ORG,1,halt,0.0,0.0005790387955993051,0.00028951939779965256
halo,ORG,1,halo,0.0,0.0005790387955993051,0.00028951939779965256
hallyu,ORG,1,hallyu,0.0,0.0005790387955993051,0.00028951939779965256
halal,PRD,1,halal,0.0,0.0005790387955993051,0.00028951939779965256
hal,ORG,1,hal,0.0,0.0005790387955993051,0.00028951939779965256
hakim distrik as,NOR,1,hakim distrik as,0.0,0.0005790387955993051,0.00028951939779965256
hakeem,PER,1,hakeem,0.0,0.0005790387955993051,0.00028951939779965256
hake,PRD,1,hake,0.0,0.0005790387955993051,0.00028951939779965256
hae,ORG,1,hae,0.0,0.0005790387955993051,0.00028951939779965256
hadriana,NOR,1,hadriana,0.0,0.0005790387955993051,0.00028951939779965256
habibat penguin,LOC,1,habibat penguin,0.0,0.0005790387955993051,0.00028951939779965256
habib,PER,1,habib,0.0,0.0005790387955993051,0.00028951939779965256
habeck,PER,1,habeck,0.0,0.0005790387955993051,0.00028951939779965256
hab,ORG,1,hab,0.0,0.0005790387955993051,0.00028951939779965256
gustavo petro,PER,1,gustavo petro,0.0,0.0005790387955993051,0.00028951939779965256
gusril hamid,PER,1,gusril hamid,0.0,0.0005790387955993051,0.00028951939779965256
harvard,ORG,1,harvard,0.0,0.0005790387955993051,0.00028951939779965256
hartartobersama,PER,1,hartartobersama,0.0,0.0005790387955993051,0.00028951939779965256
hart,ORG,1,hart,0.0,0.0005790387955993051,0.00028951939779965256
harmonyos next,PRD,1,harmonyos next,0.0,0.0005790387955993051,0.00028951939779965256
harmonyos,PRD,1,harmonyos,0.0,0.0005790387955993051,0.00028951939779965256
harithaset al,ORG,1,harithaset al,0.0,0.0005790387955993051,0.00028951939779965256
harianjogja com jakarta,ORG,1,harianjogja com jakarta,0.0,0.0005790387955993051,0.00028951939779965256
hari pembebasan liberation day,EVT,1,hari pembebasan liberation day,0.0,0.0005790387955993051,0.00028951939779965256
hari pembebasan indonesia,EVT,1,hari pembebasan indonesia,0.0,0.0005790387955993051,0.00028951939779965256
harga saham gabungan ihsg,PRD,1,harga saham gabungan ihsg,0.0,0.0005790387955993051,0.00028951939779965256
harga,PRD,1,harga,0.0,0.0005790387955993051,0.00028951939779965256
hanwha qcells,ORG,1,hanwha qcells,0.0,0.0005790387955993051,0.00028951939779965256
hanver li,PER,1,hanver li,0.0,0.0005790387955993051,0.00028951939779965256
hanni sofiarabu april,PER,1,hanni sofiarabu april,0.0,0.0005790387955993051,0.00028951939779965256
hambalang,GPE,1,hambalang,0.0,0.0005790387955993051,0.00028951939779965256
hamas,NOR,1,hamas,0.0,0.0005790387955993051,0.00028951939779965256
economics,ORG,1,economics,0.0,0.0005790387955993051,0.00028951939779965256
economic growth,PRD,1,economic growth,0.0,0.0005790387955993051,0.00028951939779965256
economic club of chicago,ORG,1,economic club of chicago,0.0,0.0005790387955993051,0.00028951939779965256
ecommerce china,PRD,1,ecommerce china,0.0,0.0005790387955993051,0.00028951939779965256
ecb,ORG,1,ecb,0.0,0.0005790387955993051,0.00028951939779965256
ebt,PRD,1,ebt,0.0,0.0005790387955993051,0.00028951939779965256
easter,ORG,1,easter,0.0,0.0005790387955993051,0.00028951939779965256
east,ORG,1,east,0.0,0.0005790387955993051,0.00028951939779965256
earth,ORG,1,earth,0.0,0.0005790387955993051,0.00028951939779965256
dyah roro esti widya putri,PER,1,dyah roro esti widya putri,0.0,0.0005790387955993051,0.00028951939779965256
dyah roro esti,PER,1,dyah roro esti,0.0,0.0005790387955993051,0.00028951939779965256
hawaii,GPE,1,hawaii,0.0,0.0005790387955993051,0.00028951939779965256
havas,PER,1,havas,0.0,0.0005790387955993051,0.00028951939779965256
hassanal bolkiah,PER,1,hassanal bolkiah,0.0,0.0005790387955993051,0.00028951939779965256
hassan wirajuda,PER,1,hassan wirajuda,0.0,0.0005790387955993051,0.00028951939779965256
hassan,PER,1,hassan,0.0,0.0005790387955993051,0.00028951939779965256
herdi alif al hikam detikbali,PER,1,herdi alif al hikam detikbali,0.0,0.0005790387955993051,0.00028951939779965256
hendra hartono,PER,1,hendra hartono,0.0,0.0005790387955993051,0.00028951939779965256
hendra,PER,1,hendra,0.0,0.0005790387955993051,0.00028951939779965256
helopopy,PER,1,helopopy,0.0,0.0005790387955993051,0.00028951939779965256
helmi arman,PER,1,helmi arman,0.0,0.0005790387955993051,0.00028951939779965256
hegsethmembalas,PER,1,hegsethmembalas,0.0,0.0005790387955993051,0.00028951939779965256
heather merritt,PER,1,heather merritt,0.0,0.0005790387955993051,0.00028951939779965256
heard island,LOC,1,heard island,0.0,0.0005790387955993051,0.00028951939779965256
headquarters huawei,ORG,1,headquarters huawei,0.0,0.0005790387955993051,0.00028951939779965256
headlines,ORG,1,headlines,0.0,0.0005790387955993051,0.00028951939779965256
head of macroeconomics market research permata bank,ORG,1,head of macroeconomics market research permata bank,0.0,0.0005790387955993051,0.00028951939779965256
head of equity research,ORG,1,head of equity research,0.0,0.0005790387955993051,0.00028951939779965256
head of apac advisory,ORG,1,head of apac advisory,0.0,0.0005790387955993051,0.00028951939779965256
economist cnbc indonesia,ORG,1,economist cnbc indonesia,0.0,0.0005790387955993051,0.00028951939779965256
economist,ORG,1,economist,0.0,0.0005790387955993051,0.00028951939779965256
economics associate director,ORG,1,economics associate director,0.0,0.0005790387955993051,0.00028951939779965256
himpunan kerukunan tani indonesia hkti,ORG,1,himpunan kerukunan tani indonesia hkti,0.0,0.0005790387955993051,0.00028951939779965256
himpunan bank milik negara himbara mind id telkom,ORG,1,himpunan bank milik negara himbara mind id telkom,0.0,0.0005790387955993051,0.00028951939779965256
him,EVT,1,him,0.0,0.0005790387955993051,0.00028951939779965256
hilirisasi nasional,EVT,1,hilirisasi nasional,0.0,0.0005790387955993051,0.00028951939779965256
hilir,ORG,1,hilir,0.0,0.0005790387955993051,0.00028951939779965256
hikmahanto,PER,1,hikmahanto,0.0,0.0005790387955993051,0.00028951939779965256
high enchantimals,ORG,1,high enchantimals,0.0,0.0005790387955993051,0.00028951939779965256
high,ORG,1,high,0.0,0.0005790387955993051,0.00028951939779965256
hidrometalurgi,PRD,1,hidrometalurgi,0.0,0.0005790387955993051,0.00028951939779965256
hidrolik,PRD,1,hidrolik,0.0,0.0005790387955993051,0.00028951939779965256
hiburan multinasional,ORG,1,hiburan multinasional,0.0,0.0005790387955993051,0.00028951939779965256
herzegovina,GPE,1,herzegovina,0.0,0.0005790387955993051,0.00028951939779965256
hermes,ORG,1,hermes,0.0,0.0005790387955993051,0.00028951939779965256
hermanto siregar,PER,1,hermanto siregar,0.0,0.0005790387955993051,0.00028951939779965256
hermanto,PER,1,hermanto,0.0,0.0005790387955993051,0.00028951939779965256
herin apr wib nusantara,ORG,1,herin apr wib nusantara,0.0,0.0005790387955993051,0.00028951939779965256
hosianna,PER,1,hosianna,0.0,0.0005790387955993051,0.00028951939779965256
horse mackerel,PRD,1,horse mackerel,0.0,0.0005790387955993051,0.00028951939779965256
hore trump,PER,1,hore trump,0.0,0.0005790387955993051,0.00028951939779965256
hongkong post,ORG,1,hongkong post,0.0,0.0005790387955993051,0.00028951939779965256
hongkong,GPE,1,hongkong,0.0,0.0005790387955993051,0.00028951939779965256
hong kongresmi,NOR,1,hong kongresmi,0.0,0.0005790387955993051,0.00028951939779965256
honda,ORG,1,honda,0.0,0.0005790387955993051,0.00028951939779965256
hon hai precision industry co,ORG,1,hon hai precision industry co,0.0,0.0005790387955993051,0.00028951939779965256
holtikultura,ORG,1,holtikultura,0.0,0.0005790387955993051,0.00028951939779965256
holdings,ORG,1,holdings,0.0,0.0005790387955993051,0.00028951939779965256
hogan lovells,ORG,1,hogan lovells,0.0,0.0005790387955993051,0.00028951939779965256
ho chi minh,GPE,1,ho chi minh,0.0,0.0005790387955993051,0.00028951939779965256
hkt,ORG,1,hkt,0.0,0.0005790387955993051,0.00028951939779965256
hki,PRD,1,hki,0.0,0.0005790387955993051,0.00028951939779965256
historia id,ORG,1,historia id,0.0,0.0005790387955993051,0.00028951939779965256
himpunan pengusaha muda indonesia hipmi kabupaten,ORG,1,himpunan pengusaha muda indonesia hipmi kabupaten,0.0,0.0005790387955993051,0.00028951939779965256
hp pengapalan,PRD,1,hp pengapalan,0.0,0.0005790387955993051,0.00028951939779965256
house rabu,ORG,1,house rabu,0.0,0.0005790387955993051,0.00028951939779965256
hotel sahid,ORG,1,hotel sahid,0.0,0.0005790387955993051,0.00028951939779965256
hotel president wilson,LOC,1,hotel president wilson,0.0,0.0005790387955993051,0.00028951939779965256
hotel mewah intercontinental,LOC,1,hotel mewah intercontinental,0.0,0.0005790387955993051,0.00028951939779965256
bahan kimia organik senyawa kimia organik,PRD,1,bahan kimia organik senyawa kimia organik,0.0,0.0005790387955993051,0.00028951939779965256
bahan bakar minyak bbm,PRD,1,bahan bakar minyak bbm,0.0,0.0005790387955993051,0.00028951939779965256
baghdad,GPE,1,baghdad,0.0,0.0005790387955993051,0.00028951939779965256
badri munir sukoco,PER,1,badri munir sukoco,0.0,0.0005790387955993051,0.00028951939779965256
badan pusat statistik,ORG,1,badan pusat statistik,0.0,0.0005790387955993051,0.00028951939779965256
