word,entity_group,frequency,word_lower,mean_tfidf,freq_normalized,combined_score
deutsche bank ag,ORG,1,deutsche bank ag,0.0,0.0012224938875305623,0.0006112469437652812
deutschland,PER,1,deutschland,0.0,0.0012224938875305623,0.0006112469437652812
dewan ekonomi nasional,ORG,1,dewan ekonomi nasional,0.0,0.0012224938875305623,0.0006112469437652812
dewan ekonomi nasional gedung,ORG,1,dewan ekonomi nasional gedung,0.0,0.0012224938875305623,0.0006112469437652812
dewan kerja,NOR,1,dewan kerja,0.0,0.0012224938875305623,0.0006112469437652812
dewan komisi tarif kementerian keuangan china,NOR,1,dewan komisi tarif kementerian keuangan china,0.0,0.0012224938875305623,0.0006112469437652812
dewan pakar apindo,ORG,1,dewan pakar apindo,0.0,0.0012224938875305623,0.0006112469437652812
dewan pakar apindo wijayato,ORG,1,dewan pakar apindo wijayato,0.0,0.0012224938875305623,0.0006112469437652812
dewan pengurus appi,ORG,1,dewan pengurus appi,0.0,0.0012224938875305623,0.0006112469437652812
dhe,ORG,1,dhe,0.0,0.0012224938875305623,0.0006112469437652812
dhita karuniawati,PER,1,dhita karuniawati,0.0,0.0012224938875305623,0.0006112469437652812
dian,PER,1,dian,0.0,0.0012224938875305623,0.0006112469437652812
diane swonk,PER,1,diane swonk,0.0,0.0012224938875305623,0.0006112469437652812
diberitakancnbc indonesia,ORG,1,diberitakancnbc indonesia,0.0,0.0012224938875305623,0.0006112469437652812
didin,PER,1,didin,0.0,0.0012224938875305623,0.0006112469437652812
dihimpuncnbc indonesiadari,ORG,1,dihimpuncnbc indonesiadari,0.0,0.0012224938875305623,0.0006112469437652812
dikorea selatanpada,ORG,1,dikorea selatanpada,0.0,0.0012224938875305623,0.0006112469437652812
dikutipafppada,ORG,1,dikutipafppada,0.0,0.0012224938875305623,0.0006112469437652812
dikutipchannel news asia,ORG,1,dikutipchannel news asia,0.0,0.0012224938875305623,0.0006112469437652812
dikutipcnbc international,ORG,1,dikutipcnbc international,0.0,0.0012224938875305623,0.0006112469437652812
dikutipcnn,ORG,1,dikutipcnn,0.0,0.0012224938875305623,0.0006112469437652812
dikutippolitico,ORG,1,dikutippolitico,0.0,0.0012224938875305623,0.0006112469437652812
dilansirassociated press,ORG,1,dilansirassociated press,0.0,0.0012224938875305623,0.0006112469437652812
dimon,PER,1,dimon,0.0,0.0012224938875305623,0.0006112469437652812
dina gurning,PER,1,dina gurning,0.0,0.0012224938875305623,0.0006112469437652812
dinas,ORG,1,dinas,0.0,0.0012224938875305623,0.0006112469437652812
diplomasi,ORG,1,diplomasi,0.0,0.0012224938875305623,0.0006112469437652812
diplomasi solidaritas regional asean,EVT,1,diplomasi solidaritas regional asean,0.0,0.0012224938875305623,0.0006112469437652812
direct,ORG,1,direct,0.0,0.0012224938875305623,0.0006112469437652812
direct,PRD,1,direct,0.0,0.0012224938875305623,0.0006112469437652812
direktur asian affairs huawei global,ORG,1,direktur asian affairs huawei global,0.0,0.0012224938875305623,0.0006112469437652812
direktur asosiasi rand china research center,ORG,1,direktur asosiasi rand china research center,0.0,0.0012224938875305623,0.0006112469437652812
direktur bina pasar dalam negeri,ORG,1,direktur bina pasar dalam negeri,0.0,0.0012224938875305623,0.0006112469437652812
direktur departemen kebijakan ekonomi dan moneter bank indonesia,ORG,1,direktur departemen kebijakan ekonomi dan moneter bank indonesia,0.0,0.0012224938875305623,0.0006112469437652812
direktur ekonomi digital center of economic and law studies,ORG,1,direktur ekonomi digital center of economic and law studies,0.0,0.0012224938875305623,0.0006112469437652812
direktur eksekutif pelabuhan los angeles,ORG,1,direktur eksekutif pelabuhan los angeles,0.0,0.0012224938875305623,0.0006112469437652812
direktur global market uob indonesia,ORG,1,direktur global market uob indonesia,0.0,0.0012224938875305623,0.0006112469437652812
direktur great institute,ORG,1,direktur great institute,0.0,0.0012224938875305623,0.0006112469437652812
direktur industri produk halal kneks,ORG,1,direktur industri produk halal kneks,0.0,0.0012224938875305623,0.0006112469437652812
direktur jenderal industri logam mesin alat transportasi dan elektronika ilmate,ORG,1,direktur jenderal industri logam mesin alat transportasi dan elektronika ilmate,0.0,0.0012224938875305623,0.0006112469437652812
direktur jenderal mineral dan batu bara minerba,ORG,1,direktur jenderal mineral dan batu bara minerba,0.0,0.0012224938875305623,0.0006112469437652812
direktur jenderal perundingan perdagangan internasional dirjen ppi kemendag,NOR,1,direktur jenderal perundingan perdagangan internasional dirjen ppi kemendag,0.0,0.0012224938875305623,0.0006112469437652812
direktur jenderal perundingan perdagangan internasional kementerian,NOR,1,direktur jenderal perundingan perdagangan internasional kementerian,0.0,0.0012224938875305623,0.0006112469437652812
direktur jenderal perundingan perdagangan internasional kementerian perdagangan kemendag,NOR,1,direktur jenderal perundingan perdagangan internasional kementerian perdagangan kemendag,0.0,0.0012224938875305623,0.0006112469437652812
direktur keuangan,ORG,1,direktur keuangan,0.0,0.0012224938875305623,0.0006112469437652812
direktur keuangan unilever indonesia,ORG,1,direktur keuangan unilever indonesia,0.0,0.0012224938875305623,0.0006112469437652812
direktur nusantara tv,ORG,1,direktur nusantara tv,0.0,0.0012224938875305623,0.0006112469437652812
direktur pascasarjana universitas airlangga,ORG,1,direktur pascasarjana universitas airlangga,0.0,0.0012224938875305623,0.0006112469437652812
direktur pelaksana imf,ORG,1,direktur pelaksana imf,0.0,0.0012224938875305623,0.0006112469437652812
direktur pelaksana konsultan aerodynamic advisory,ORG,1,direktur pelaksana konsultan aerodynamic advisory,0.0,0.0012224938875305623,0.0006112469437652812
direktur pengamanan perdagangan kementerian perdagangan kemendag,NOR,1,direktur pengamanan perdagangan kementerian perdagangan kemendag,0.0,0.0012224938875305623,0.0006112469437652812
direktur pengembangan bursa efek indonesia bei,ORG,1,direktur pengembangan bursa efek indonesia bei,0.0,0.0012224938875305623,0.0006112469437652812
direktur pengembangan investasi bpjs tk,NOR,1,direktur pengembangan investasi bpjs tk,0.0,0.0012224938875305623,0.0006112469437652812
direktur program institute for development of economics and finance indef eisha,ORG,1,direktur program institute for development of economics and finance indef eisha,0.0,0.0012224938875305623,0.0006112469437652812
direktur pt doo financial futures,ORG,1,direktur pt doo financial futures,0.0,0.0012224938875305623,0.0006112469437652812
direktur riset dan pemikiran institut peradaban,ORG,1,direktur riset dan pemikiran institut peradaban,0.0,0.0012224938875305623,0.0006112469437652812
direktur unvr,ORG,1,direktur unvr,0.0,0.0012224938875305623,0.0006112469437652812
direktur utama isea,ORG,1,direktur utama isea,0.0,0.0012224938875305623,0.0006112469437652812
direktur utama pt indonesia battery corporation,ORG,1,direktur utama pt indonesia battery corporation,0.0,0.0012224938875305623,0.0006112469437652812
direktur utama pt pertamina persero,ORG,1,direktur utama pt pertamina persero,0.0,0.0012224938875305623,0.0006112469437652812
dirjen,ORG,1,dirjen,0.0,0.0012224938875305623,0.0006112469437652812
distrik,GPE,1,distrik,0.0,0.0012224938875305623,0.0006112469437652812
ditas lopez,PER,1,ditas lopez,0.0,0.0012224938875305623,0.0006112469437652812
djarmiko,NOR,1,djarmiko,0.0,0.0012224938875305623,0.0006112469437652812
djatmiko,LAW,1,djatmiko,0.0,0.0012224938875305623,0.0006112469437652812
djauhari,PER,1,djauhari,0.0,0.0012224938875305623,0.0006112469437652812
djauhari oratmangun,PER,1,djauhari oratmangun,0.0,0.0012224938875305623,0.0006112469437652812
djoko widajatno,PER,1,djoko widajatno,0.0,0.0012224938875305623,0.0006112469437652812
djt,ORG,1,djt,0.0,0.0012224938875305623,0.0006112469437652812
dmo,PRD,1,dmo,0.0,0.0012224938875305623,0.0006112469437652812
dna,PRD,1,dna,0.0,0.0012224938875305623,0.0006112469437652812
dndf,PRD,1,dndf,0.0,0.0012224938875305623,0.0006112469437652812
dok,ORG,1,dok,0.0,0.0012224938875305623,0.0006112469437652812
dokumen,LAW,1,dokumen,0.0,0.0012224938875305623,0.0006112469437652812
dolar as brics,MON,1,dolar as brics,0.0,0.0012224938875305623,0.0006112469437652812
dolar as usd,MON,1,dolar as usd,0.0,0.0012224938875305623,0.0006112469437652812
dolar hong kong,MON,1,dolar hong kong,0.0,0.0012224938875305623,0.0006112469437652812
dolar kanada,MON,1,dolar kanada,0.0,0.0012224938875305623,0.0006112469437652812
dolar sen,MON,1,dolar sen,0.0,0.0012224938875305623,0.0006112469437652812
dolar singapura,MON,1,dolar singapura,0.0,0.0012224938875305623,0.0006112469437652812
dolar taiwan,MON,1,dolar taiwan,0.0,0.0012224938875305623,0.0006112469437652812
dolaramerika serikat,MON,1,dolaramerika serikat,0.0,0.0012224938875305623,0.0006112469437652812
dollar taiwan,MON,1,dollar taiwan,0.0,0.0012224938875305623,0.0006112469437652812
dompet,PRD,1,dompet,0.0,0.0012224938875305623,0.0006112469437652812
don bosco selamun,PER,1,don bosco selamun,0.0,0.0012224938875305623,0.0006112469437652812
donald john trump,PER,1,donald john trump,0.0,0.0012224938875305623,0.0006112469437652812
donald kohn,PER,1,donald kohn,0.0,0.0012224938875305623,0.0006112469437652812
donald trump airlangga,PER,1,donald trump airlangga,0.0,0.0012224938875305623,0.0006112469437652812
donald trump bahlil,PER,1,donald trump bahlil,0.0,0.0012224938875305623,0.0006112469437652812
donald trump china,PER,1,donald trump china,0.0,0.0012224938875305623,0.0006112469437652812
donald trump fauzi,PER,1,donald trump fauzi,0.0,0.0012224938875305623,0.0006112469437652812
donald trump indonesia,PER,1,donald trump indonesia,0.0,0.0012224938875305623,0.0006112469437652812
donald trump prabowo,PER,1,donald trump prabowo,0.0,0.0012224938875305623,0.0006112469437652812
donald trump trump,PER,1,donald trump trump,0.0,0.0012224938875305623,0.0006112469437652812
donald trumpakhirnya,PER,1,donald trumpakhirnya,0.0,0.0012224938875305623,0.0006112469437652812
donald trumpbakal,PER,1,donald trumpbakal,0.0,0.0012224938875305623,0.0006112469437652812
donald trumpdengan,PER,1,donald trumpdengan,0.0,0.0012224938875305623,0.0006112469437652812
donald trumpjadi,PER,1,donald trumpjadi,0.0,0.0012224938875305623,0.0006112469437652812
donald trumpmakin,PER,1,donald trumpmakin,0.0,0.0012224938875305623,0.0006112469437652812
donald trumpmelumpuhkan,PER,1,donald trumpmelumpuhkan,0.0,0.0012224938875305623,0.0006112469437652812
donald trumpmembantah,PER,1,donald trumpmembantah,0.0,0.0012224938875305623,0.0006112469437652812
donald trumpmemulai,PER,1,donald trumpmemulai,0.0,0.0012224938875305623,0.0006112469437652812
donald trumpmenabuh,PER,1,donald trumpmenabuh,0.0,0.0012224938875305623,0.0006112469437652812
donald trumpmenetapkan,PER,1,donald trumpmenetapkan,0.0,0.0012224938875305623,0.0006112469437652812
donald trumpmengatakan,PER,1,donald trumpmengatakan,0.0,0.0012224938875305623,0.0006112469437652812
donald trumpmengenakan,PER,1,donald trumpmengenakan,0.0,0.0012224938875305623,0.0006112469437652812
donald trumpmenghentikan,PER,1,donald trumpmenghentikan,0.0,0.0012224938875305623,0.0006112469437652812
donald trumpmenimbulkan,PER,1,donald trumpmenimbulkan,0.0,0.0012224938875305623,0.0006112469437652812
donald trumpmenjatuhkan,PER,1,donald trumpmenjatuhkan,0.0,0.0012224938875305623,0.0006112469437652812
donald trumpmenyebut,PER,1,donald trumpmenyebut,0.0,0.0012224938875305623,0.0006112469437652812
donald trumpmulai,PER,1,donald trumpmulai,0.0,0.0012224938875305623,0.0006112469437652812
donald trumprencananya,PER,1,donald trumprencananya,0.0,0.0012224938875305623,0.0006112469437652812
donald trumpsoaltarif,PER,1,donald trumpsoaltarif,0.0,0.0012224938875305623,0.0006112469437652812
donald trumpuntuk,PER,1,donald trumpuntuk,0.0,0.0012224938875305623,0.0006112469437652812
donald trumpyaitu,PER,1,donald trumpyaitu,0.0,0.0012224938875305623,0.0006112469437652812
donald trumpyang,PER,1,donald trumpyang,0.0,0.0012224938875305623,0.0006112469437652812
donaldtrumpbikin,PER,1,donaldtrumpbikin,0.0,0.0012224938875305623,0.0006112469437652812
donaldtrumpbisa,PER,1,donaldtrumpbisa,0.0,0.0012224938875305623,0.0006112469437652812
donaldtrumpmembebani,PER,1,donaldtrumpmembebani,0.0,0.0012224938875305623,0.0006112469437652812
donaldtrumpmengancam,PER,1,donaldtrumpmengancam,0.0,0.0012224938875305623,0.0006112469437652812
donaldtrumppada,PER,1,donaldtrumppada,0.0,0.0012224938875305623,0.0006112469437652812
donaldtrumpresmi,PER,1,donaldtrumpresmi,0.0,0.0012224938875305623,0.0006112469437652812
donaldtrumpsecara,PER,1,donaldtrumpsecara,0.0,0.0012224938875305623,0.0006112469437652812
donaldtrumpsedang,PER,1,donaldtrumpsedang,0.0,0.0012224938875305623,0.0006112469437652812
donaldtrumptelah,PER,1,donaldtrumptelah,0.0,0.0012224938875305623,0.0006112469437652812
donaldtrumpterhadap,PER,1,donaldtrumpterhadap,0.0,0.0012224938875305623,0.0006112469437652812
donaldtrumpterkait,PER,1,donaldtrumpterkait,0.0,0.0012224938875305623,0.0006112469437652812
donaldtrumpyang,PER,1,donaldtrumpyang,0.0,0.0012224938875305623,0.0006112469437652812
doni,ORG,1,doni,0.0,0.0012224938875305623,0.0006112469437652812
doni ismanto,PER,1,doni ismanto,0.0,0.0012224938875305623,0.0006112469437652812
donlad trumpsebagai,PER,1,donlad trumpsebagai,0.0,0.0012224938875305623,0.0006112469437652812
doo financial futures,ORG,1,doo financial futures,0.0,0.0012224938875305623,0.0006112469437652812
dosen,ORG,1,dosen,0.0,0.0012224938875305623,0.0006112469437652812
dosen departemen ilmu ekonomi ipb university,ORG,1,dosen departemen ilmu ekonomi ipb university,0.0,0.0012224938875305623,0.0006112469437652812
dosen ekonomi universitas indonesia,ORG,1,dosen ekonomi universitas indonesia,0.0,0.0012224938875305623,0.0006112469437652812
dosen fakultas ekonomi dan bisnis universitas brawijaya ub,ORG,1,dosen fakultas ekonomi dan bisnis universitas brawijaya ub,0.0,0.0012224938875305623,0.0006112469437652812
dosen fakultas ekonomi dan bisnis universitas indonesia,ORG,1,dosen fakultas ekonomi dan bisnis universitas indonesia,0.0,0.0012224938875305623,0.0006112469437652812
doug mcmillon,PER,1,doug mcmillon,0.0,0.0012224938875305623,0.0006112469437652812
douglas alexander,PER,1,douglas alexander,0.0,0.0012224938875305623,0.0006112469437652812
douyin,ORG,1,douyin,0.0,0.0012224938875305623,0.0006112469437652812
dow,PRD,1,dow,0.0,0.0012224938875305623,0.0006112469437652812
dow jones,PRD,1,dow jones,0.0,0.0012224938875305623,0.0006112469437652812
dpp slipi jakarta,NOR,1,dpp slipi jakarta,0.0,0.0012224938875305623,0.0006112469437652812
dpr,ORG,1,dpr,0.0,0.0012224938875305623,0.0006112469437652812
dpr as,NOR,1,dpr as,0.0,0.0012224938875305623,0.0006112469437652812
dpr pap,NOR,1,dpr pap,0.0,0.0012224938875305623,0.0006112469437652812
dpr ri,NOR,1,dpr ri,0.0,0.0012224938875305623,0.0006112469437652812
dprd,ORG,1,dprd,0.0,0.0012224938875305623,0.0006112469437652812
dr,ORG,1,dr,0.0,0.0012224938875305623,0.0006112469437652812
dr ratih herningtyas ip a,PER,1,dr ratih herningtyas ip a,0.0,0.0012224938875305623,0.0006112469437652812
dr rer pol wildan syafitri,PER,1,dr rer pol wildan syafitri,0.0,0.0012224938875305623,0.0006112469437652812
drug,PRD,1,drug,0.0,0.0012224938875305623,0.0006112469437652812
dua minggu,QTY,1,dua minggu,0.0,0.0012224938875305623,0.0006112469437652812
dua pertiga,CRD,1,dua pertiga,0.0,0.0012224938875305623,0.0006112469437652812
dua tiga,CRD,1,dua tiga,0.0,0.0012224938875305623,0.0006112469437652812
dubai,ORG,1,dubai,0.0,0.0012224938875305623,0.0006112469437652812
duitnya,ORG,1,duitnya,0.0,0.0012224938875305623,0.0006112469437652812
dun,ORG,1,dun,0.0,0.0012224938875305623,0.0006112469437652812
duta besar china untuk wto,NOR,1,duta besar china untuk wto,0.0,0.0012224938875305623,0.0006112469437652812
duta besar dubes indonesia,NOR,1,duta besar dubes indonesia,0.0,0.0012224938875305623,0.0006112469437652812
duta besar indonesia,NOR,1,duta besar indonesia,0.0,0.0012224938875305623,0.0006112469437652812
duta besar swiss,NOR,1,duta besar swiss,0.0,0.0012224938875305623,0.0006112469437652812
duta besar ustr,NOR,1,duta besar ustr,0.0,0.0012224938875305623,0.0006112469437652812
dw,PER,1,dw,0.0,0.0012224938875305623,0.0006112469437652812
dwi putramengatakan,PER,1,dwi putramengatakan,0.0,0.0012224938875305623,0.0006112469437652812
dxy,MON,1,dxy,0.0,0.0012224938875305623,0.0006112469437652812
dyah roro esti,PER,1,dyah roro esti,0.0,0.0012224938875305623,0.0006112469437652812
dyah roro esti widya putri,PER,1,dyah roro esti widya putri,0.0,0.0012224938875305623,0.0006112469437652812
earth,ORG,1,earth,0.0,0.0012224938875305623,0.0006112469437652812
east,ORG,1,east,0.0,0.0012224938875305623,0.0006112469437652812
easter,ORG,1,easter,0.0,0.0012224938875305623,0.0006112469437652812
ebt,PRD,1,ebt,0.0,0.0012224938875305623,0.0006112469437652812
ecb,ORG,1,ecb,0.0,0.0012224938875305623,0.0006112469437652812
ecommerce,PRD,1,ecommerce,0.0,0.0012224938875305623,0.0006112469437652812
ecommerce china,PRD,1,ecommerce china,0.0,0.0012224938875305623,0.0006112469437652812
economic club of chicago,ORG,1,economic club of chicago,0.0,0.0012224938875305623,0.0006112469437652812
economic growth,PRD,1,economic growth,0.0,0.0012224938875305623,0.0006112469437652812
economics,ORG,1,economics,0.0,0.0012224938875305623,0.0006112469437652812
economics associate director,ORG,1,economics associate director,0.0,0.0012224938875305623,0.0006112469437652812
economist,ORG,1,economist,0.0,0.0012224938875305623,0.0006112469437652812
economist cnbc indonesia,ORG,1,economist cnbc indonesia,0.0,0.0012224938875305623,0.0006112469437652812
economist intelligence unit eiu,ORG,1,economist intelligence unit eiu,0.0,0.0012224938875305623,0.0006112469437652812
economist kisi asset management,ORG,1,economist kisi asset management,0.0,0.0012224938875305623,0.0006112469437652812
ed yardeni,PER,1,ed yardeni,0.0,0.0012224938875305623,0.0006112469437652812
edi pambudi,PER,1,edi pambudi,0.0,0.0012224938875305623,0.0006112469437652812
edi susiato,PER,1,edi susiato,0.0,0.0012224938875305623,0.0006112469437652812
ediana rae,PER,1,ediana rae,0.0,0.0012224938875305623,0.0006112469437652812
editor indonesia jakarta,ORG,1,editor indonesia jakarta,0.0,0.0012224938875305623,0.0006112469437652812
edwin,PER,1,edwin,0.0,0.0012224938875305623,0.0006112469437652812
edwin ridwan,PER,1,edwin ridwan,0.0,0.0012224938875305623,0.0006112469437652812
edy,PER,1,edy,0.0,0.0012224938875305623,0.0006112469437652812
edy irwansyah,PER,1,edy irwansyah,0.0,0.0012224938875305623,0.0006112469437652812
ekomoni,NOR,1,ekomoni,0.0,0.0012224938875305623,0.0006112469437652812
ekonom imf,ORG,1,ekonom imf,0.0,0.0012224938875305623,0.0006112469437652812
ekonom ipb university,ORG,1,ekonom ipb university,0.0,0.0012224938875305623,0.0006112469437652812
ekonom senior indef,ORG,1,ekonom senior indef,0.0,0.0012224938875305623,0.0006112469437652812
ekonom untuk,ORG,1,ekonom untuk,0.0,0.0012224938875305623,0.0006112469437652812
ekonomi jakarta,ORG,1,ekonomi jakarta,0.0,0.0012224938875305623,0.0006112469437652812
ekonominya,ORG,1,ekonominya,0.0,0.0012224938875305623,0.0006112469437652812
eksekutif gabungan perusahaan karet indonesia gakindo sumut,ORG,1,eksekutif gabungan perusahaan karet indonesia gakindo sumut,0.0,0.0012224938875305623,0.0006112469437652812
eksekutif pengawas perbankan,ORG,1,eksekutif pengawas perbankan,0.0,0.0012224938875305623,0.0006112469437652812
ekspor,PRD,1,ekspor,0.0,0.0012224938875305623,0.0006112469437652812
ekspor indonesia gpei,NOR,1,ekspor indonesia gpei,0.0,0.0012224938875305623,0.0006112469437652812
ekstrak,PRD,1,ekstrak,0.0,0.0012224938875305623,0.0006112469437652812
el,GPE,1,el,0.0,0.0012224938875305623,0.0006112469437652812
el,ORG,1,el,0.0,0.0012224938875305623,0.0006112469437652812
election,NOR,1,election,0.0,0.0012224938875305623,0.0006112469437652812
election amerika serikat,NOR,1,election amerika serikat,0.0,0.0012224938875305623,0.0006112469437652812
electiondua,EVT,1,electiondua,0.0,0.0012224938875305623,0.0006112469437652812
electric,ORG,1,electric,0.0,0.0012224938875305623,0.0006112469437652812
electric,PRD,1,electric,0.0,0.0012224938875305623,0.0006112469437652812
electric vehicle ev,PRD,1,electric vehicle ev,0.0,0.0012224938875305623,0.0006112469437652812
elektrik hs,PRD,1,elektrik hs,0.0,0.0012224938875305623,0.0006112469437652812
elektronik,ORG,1,elektronik,0.0,0.0012224938875305623,0.0006112469437652812
abraham,LAW,1,abraham,0.0,0.0012224938875305623,0.0006112469437652812
elka,PER,1,elka,0.0,0.0012224938875305623,0.0006112469437652812
ellen milligan,PER,1,ellen milligan,0.0,0.0012224938875305623,0.0006112469437652812
ellison,PER,1,ellison,0.0,0.0012224938875305623,0.0006112469437652812
ello hanson,PER,1,ello hanson,0.0,0.0012224938875305623,0.0006112469437652812
elon,ORG,1,elon,0.0,0.0012224938875305623,0.0006112469437652812
elon,PRD,1,elon,0.0,0.0012224938875305623,0.0006112469437652812
elon muskmengatakan,PER,1,elon muskmengatakan,0.0,0.0012224938875305623,0.0006112469437652812
elon muskvokal,PER,1,elon muskvokal,0.0,0.0012224938875305623,0.0006112469437652812
elpiji,ORG,1,elpiji,0.0,0.0012224938875305623,0.0006112469437652812
elpiji,PRD,1,elpiji,0.0,0.0012224938875305623,0.0006112469437652812
emas,EVT,1,emas,0.0,0.0012224938875305623,0.0006112469437652812
emas,PRD,1,emas,0.0,0.0012224938875305623,0.0006112469437652812
emas dunia,ORG,1,emas dunia,0.0,0.0012224938875305623,0.0006112469437652812
emil,PER,1,emil,0.0,0.0012224938875305623,0.0006112469437652812
emirat arab uea,NOR,1,emirat arab uea,0.0,0.0012224938875305623,0.0006112469437652812
emiria leba apr wib internasional seattle,ORG,1,emiria leba apr wib internasional seattle,0.0,0.0012224938875305623,0.0006112469437652812
emiria leba feb wib,ORG,1,emiria leba feb wib,0.0,0.0012224938875305623,0.0006112469437652812
emiria leba laraswati ariadne anwar apr,PER,1,emiria leba laraswati ariadne anwar apr,0.0,0.0012224938875305623,0.0006112469437652812
emmanuel,PER,1,emmanuel,0.0,0.0012224938875305623,0.0006112469437652812
emmanuel macronmenyerukan,PER,1,emmanuel macronmenyerukan,0.0,0.0012224938875305623,0.0006112469437652812
emmy suryandari,PER,1,emmy suryandari,0.0,0.0012224938875305623,0.0006112469437652812
empat bulan,QTY,1,empat bulan,0.0,0.0012224938875305623,0.0006112469437652812
empat hari,QTY,1,empat hari,0.0,0.0012224938875305623,0.0006112469437652812
empat minggu,QTY,1,empat minggu,0.0,0.0012224938875305623,0.0006112469437652812
empat pekan,QTY,1,empat pekan,0.0,0.0012224938875305623,0.0006112469437652812
enam,MON,1,enam,0.0,0.0012224938875305623,0.0006112469437652812
endang,PER,1,endang,0.0,0.0012224938875305623,0.0006112469437652812
endang artiani,PER,1,endang artiani,0.0,0.0012224938875305623,0.0006112469437652812
energi,EVT,1,energi,0.0,0.0012224938875305623,0.0006112469437652812
energi,ORG,1,energi,0.0,0.0012224938875305623,0.0006112469437652812
energi terbarukan,ORG,1,energi terbarukan,0.0,0.0012224938875305623,0.0006112469437652812
engage,PER,1,engage,0.0,0.0012224938875305623,0.0006112469437652812
enggak,PER,1,enggak,0.0,0.0012224938875305623,0.0006112469437652812
engine mobil berbahan bakar fosil,PRD,1,engine mobil berbahan bakar fosil,0.0,0.0012224938875305623,0.0006112469437652812
engineering,PRD,1,engineering,0.0,0.0012224938875305623,0.0006112469437652812
england,ORG,1,england,0.0,0.0012224938875305623,0.0006112469437652812
epc,ORG,1,epc,0.0,0.0012224938875305623,0.0006112469437652812
eraa,ORG,1,eraa,0.0,0.0012224938875305623,0.0006112469437652812
eric,ORG,1,eric,0.0,0.0012224938875305623,0.0006112469437652812
erick thohir,PER,1,erick thohir,0.0,0.0012224938875305623,0.0006112469437652812
erik,ORG,1,erik,0.0,0.0012224938875305623,0.0006112469437652812
erika kurnia aguido adri dimas waraditya nugraha,PER,1,erika kurnia aguido adri dimas waraditya nugraha,0.0,0.0012224938875305623,0.0006112469437652812
eropa amerika latin,GPE,1,eropa amerika latin,0.0,0.0012224938875305623,0.0006112469437652812
eropa ue,ORG,1,eropa ue,0.0,0.0012224938875305623,0.0006112469437652812
eropamengenai,GPE,1,eropamengenai,0.0,0.0012224938875305623,0.0006112469437652812
eropanya,GPE,1,eropanya,0.0,0.0012224938875305623,0.0006112469437652812
eropapada,GPE,1,eropapada,0.0,0.0012224938875305623,0.0006112469437652812
eropasebagai,GPE,1,eropasebagai,0.0,0.0012224938875305623,0.0006112469437652812
eropaterhadap,GPE,1,eropaterhadap,0.0,0.0012224938875305623,0.0006112469437652812
esdm,PRD,1,esdm,0.0,0.0012224938875305623,0.0006112469437652812
espoo finlandia,GPE,1,espoo finlandia,0.0,0.0012224938875305623,0.0006112469437652812
estee lauder oreal,PRD,1,estee lauder oreal,0.0,0.0012224938875305623,0.0006112469437652812
estimate nte,LAW,1,estimate nte,0.0,0.0012224938875305623,0.0006112469437652812
estimate report,PRD,1,estimate report,0.0,0.0012224938875305623,0.0006112469437652812
estonia,GPE,1,estonia,0.0,0.0012224938875305623,0.0006112469437652812
euro,LAW,1,euro,0.0,0.0012224938875305623,0.0006112469437652812
european union comprehensive economic partnership agreement ieu cepa,LAW,1,european union comprehensive economic partnership agreement ieu cepa,0.0,0.0012224938875305623,0.0006112469437652812
ev,PER,1,ev,0.0,0.0012224938875305623,0.0006112469437652812
ever,ORG,1,ever,0.0,0.0012224938875305623,0.0006112469437652812
evercore,ORG,1,evercore,0.0,0.0012224938875305623,0.0006112469437652812
evercore,PRD,1,evercore,0.0,0.0012224938875305623,0.0006112469437652812
executive director institutional banking group bank dbs indonesia,ORG,1,executive director institutional banking group bank dbs indonesia,0.0,0.0012224938875305623,0.0006112469437652812
fa,ORG,1,fa,0.0,0.0012224938875305623,0.0006112469437652812
fact,LAW,1,fact,0.0,0.0012224938875305623,0.0006112469437652812
fact sheet gedung,EVT,1,fact sheet gedung,0.0,0.0012224938875305623,0.0006112469437652812
fact sheet gedung putih,EVT,1,fact sheet gedung putih,0.0,0.0012224938875305623,0.0006112469437652812
factor productivity indexpada,PRD,1,factor productivity indexpada,0.0,0.0012224938875305623,0.0006112469437652812
fadhat,PER,1,fadhat,0.0,0.0012224938875305623,0.0006112469437652812
fadhil,PER,1,fadhil,0.0,0.0012224938875305623,0.0006112469437652812
fadhil,PRD,1,fadhil,0.0,0.0012224938875305623,0.0006112469437652812
fadhil hasan,PER,1,fadhil hasan,0.0,0.0012224938875305623,0.0006112469437652812
fadli,PRD,1,fadli,0.0,0.0012224938875305623,0.0006112469437652812
fadza ishak,PER,1,fadza ishak,0.0,0.0012224938875305623,0.0006112469437652812
fahmi,PER,1,fahmi,0.0,0.0012224938875305623,0.0006112469437652812
faisal,NOR,1,faisal,0.0,0.0012224938875305623,0.0006112469437652812
faisal,PER,1,faisal,0.0,0.0012224938875305623,0.0006112469437652812
faisal rachman,PER,1,faisal rachman,0.0,0.0012224938875305623,0.0006112469437652812
faisol riza,PER,1,faisol riza,0.0,0.0012224938875305623,0.0006112469437652812
fakhri hermansyah foc,PER,1,fakhri hermansyah foc,0.0,0.0012224938875305623,0.0006112469437652812
fakultas ekonomi dan bisnis universitas indonesia feb ui,ORG,1,fakultas ekonomi dan bisnis universitas indonesia feb ui,0.0,0.0012224938875305623,0.0006112469437652812
fakultas ekonomi dan manajemen ipb university,ORG,1,fakultas ekonomi dan manajemen ipb university,0.0,0.0012224938875305623,0.0006112469437652812
